KEY ID	SChinese
Cosmetic.hat_lilShroom	小小菌子
Cosmetic.hat_mushbuns	萌萌菇
Cosmetic.hat_bucket	沙堡之王
Cosmetic.hat_mushroomBeret	蘑菇贝雷帽
Cosmetic.hat_fungleFlower	臭臭粉花
Cosmetic.hat_fishingHat	为你钓鱼
Cosmetic.hat_killerplant	它喜欢我
Cosmetic.hat_shovel	我在挖掘
Cosmetic.hat_beachball	一切在于平衡
Cosmetic.hat_bucketHat	这叫时尚
Cosmetic.hat_mysteryBones	挑骨头
Cosmetic.visor_doubleeyepatch	瞎眼龙
Cosmetic.visor_marshmallow	烤烤
Cosmetic.visor_starfish	黏上你了
Cosmetic.visor_fishhook	愿者上钩
Cosmetic.visor_sunscreenv	SPF 0
Cosmetic.skin_FishSkinskin	子非鱼
Cosmetic.skin_FishingSkinskin	沽名钓鱼
Cosmetic.skin_InnerTubeSkinskin	我不会游泳
Cosmetic.skin_LifeVestSkinskin	要落水啦
Cosmetic.pet_Creb	蟹蟹
Cosmetic.nameplate_zipline	穷途末路
Cosmetic.nameplate_grill	烧烤大师
Cosmetic.nameplate_plant	植物肉
Cosmetic.nameplate_sandcastle	沙堡不保
Cosmetic.nameplate_cliffs	炫崖俏壁
ReportNotificationHeader	感谢您帮助《Among Us》维护安全、友好的环境！
ReportNotificationBody	我们的管理团队将会审核您报告的信息，并基于我们的《行为准则》采取适当措施。
ErrorClientTimeout	您与服务器的连接已中断。原因可能是服务器问题、网络问题或设备问题。请检查您的网络强度。\n\n如果这种情形频繁发生，您的设备可能过于老旧，或者未达到最低规格要求。请尝试在其他设备上游玩。
ErrorClientTimeoutConsole	您与服务器的连接已中断。原因可能是服务器问题或网络问题。请检查您的网络强度。
Cosmetic.hat_NewYear2024	2024 新年
Cosmetic.nameplate_Celeste	勇往直前
Cosmetic.nameplate_flyingStrawberry	快抓住我
Cosmetic.hat_madeline	玛德琳的头发
Cosmetic.hat_badeline	柏德琳的头发
Cosmetic.visor_theobeard	西奥的胡子
Cosmetic.hat_theohair	西奥的头发
Cosmetic.hat_bird	蓝“鸟”
Cosmetic.skin_Theoskin	西奥的装备
Cosmetic.skin_MadelineSkinskin	玛德琳的装备
Cosmetic.skin_BadelineSkinskin	柏德琳的夹克
Cosmetic.pet_Strawb	飞行的草莓
Cosmetic.pet_napstamate	纳普斯塔梅特
Cosmetic.hat_undyne	正义的马尾
Cosmetic.hat_floweyGood	你最好的朋友
Cosmetic.hat_floweyBad	你最糟糕的噩梦
Cosmetic.hat_spear	正义之矛
Cosmetic.hat_boneUndertale	Bonetrousle
Cosmetic.hat_duck	载人鸟
Cosmetic.nameplate_flowers	很久以前
Cosmetic.nameplate_fight	你会玩得很开心
Cosmetic.skin_Undyneskin	正义的休闲装
Cosmetic.skin_Sanskin	某个家伙的连帽衫
Cosmetic.skin_Papyrusskin	CoolSkeleton95
Cosmetic.nameplate_battlefield	我们吵一架吧
Cosmetic.nameplate_hominid	ZAP!
Cosmetic.hat_castleCrasher	克拉希尔的头盔
Cosmetic.hat_hattyHattington	哈蒂·哈廷顿的帽子
Cosmetic.hat_alienHominid	外星人的触角
Cosmetic.hat_king	金利·克罗恩
Cosmetic.visor_hattyHattington	哈蒂的美味眼泪
Cosmetic.visor_king	金利·帝格尼缇
Cosmetic.visor_alienHominid	外星人反颌
Cosmetic.pet_Rammy	拉米
Cosmetic.skin_KingSkinskin	金利·罗布斯
Cosmetic.skin_HattySkinskin	哈蒂的愉快西装
Cosmetic.skin_CrusaderSkinskin	克拉希尔的盔甲
Cosmetic.nameplate_hourglass	没有多余时间
Cosmetic.nameplate_shadows	你的合同已到期
Cosmetic.hat_hatkid	儿童帽
Cosmetic.hat_conductor	指挥员的帽子
Cosmetic.hat_mustachegirl	胡子女孩的兜帽
Cosmetic.hat_bowkid	弓小子的弓
Cosmetic.skin_HatKidSkinskin	儿童斗篷
Cosmetic.skin_MoustacheKidSkinskin	胡子女孩的长袍
Cosmetic.skin_Conductorskin	指挥员的制服
Cosmetic.skin_BowKidskin	弓小子的裙子
Cosmetic.pet_Crow	疯狂的乌鸦
Cosmetic.visor_mustachegirl	胡子女孩的胡子
Cosmetic.nameplate_torch	点亮夜晚
Cosmetic.nameplate_dungeonFloor	跳舞直到你倒下（死亡）
Cosmetic.hat_shopkeeper	弗雷德里克的帽子
Cosmetic.hat_cadence	卡登思的大围巾
Cosmetic.hat_nocturna	诺卡特娜的马尾
Cosmetic.hat_skull	我可以说是认识他们
Cosmetic.skin_FrederickSkinskin	弗雷德里克的装备
Cosmetic.skin_CadenceSkinskin	卡登思的传令官制服
Cosmetic.skin_Nocturnaskin	诺卡特娜的双翼
Cosmetic.visor_shopkeeper	弗雷德里克的山羊胡子
Cosmetic.pet_DancingSkeletonPet	老爷车
Cosmetic.nameplate_honk	HONK
Cosmetic.nameplate_knife	和平从来都不是一种选择
Cosmetic.pet_GoosePet	大鹅
Cosmetic.hat_bell	金钟
Cosmetic.hat_goosefloaty	无名鹅绒
Cosmetic.hat_gardener	园丁帽
Cosmetic.visor_goose	鹅喙
Cosmetic.visor_gardenernose	园丁鼻子
Cosmetic.visor_wimpglasses	温普的眼镜
Cosmetic.skin_GardenerSkin1skin	园丁装备
Cosmetic.skin_Wimpskin	温普的衣柜
Cosmetic.hat_shiitakeHat	X标记点
Cosmetic.hat_mushmuffsHat	低保真真菌耳机
Cosmetic.hat_shrapnelHat	让地板撞击身体
Cosmetic.visor_mushroomeyesVisor	孢子视觉
Cosmetic.visor_animesunglassesVisor	看起来很犀利
Cosmetic.visor_starsunglassesmintVisor	幻想 - 薄荷色
Cosmetic.visor_heartsunglassesgoldVisor	很高兴见到你 - 黄色
Cosmetic.nameplate_binocularsNameplate	真菌巡逻队
Cosmetic.nameplate_DeadSunsetNameplate	一天结束时
Cosmetic.skin_Skins14_5skin	Fungle霸主裤
Cosmetic.hat_lny_soupSpoon	妙味汤包
Cosmetic.hat_lny_lantern	吉灯高照
Cosmetic.hat_lny_dancerHead	龙头当先
Cosmetic.hat_lny_dancerBody	承前启后
Cosmetic.hat_lny_dancerTail	神龙摆尾
Cosmetic.nameplate_lny_monkey	猴年
Cosmetic.nameplate_lny_tiger	虎年
Cosmetic.nameplate_lny_horse	马年
Cosmetic.nameplate_lny_goat	羊年
Cosmetic.nameplate_lny_rooster	鸡年
Cosmetic.nameplate_lny_snake	蛇年
Cosmetic.nameplate_lny_dragon	龙年
Cosmetic.nameplate_lny_boar	猪年
Cosmetic.nameplate_lny_dog	狗年
Cosmetic.nameplate_lny_rabbit	兔年
Cosmetic.nameplate_lny_ox	牛年
Cosmetic.nameplate_lny_cat	猫年
Cosmetic.nameplate_lny_rat	鼠年
Cosmetic.nameplate_lny_lanterns	灯辉熠熠
Cosmetic.nameplate_lny_incense	烟雾缭绕
Cosmetic.skin_lny_dragonDancer	舞动飞龙
Cosmetic.nameplate_lny_beanDragon	传奇豆豆龙
Cosmetic.nameplate_lny_clouds	祥瑞
Cosmetic.nameplate_lny_redPackets	红包雨
Cosmetic.pet_lny_dragon	小巧玲龙
Cosmetic.hat_lny_ox	牛转乾坤
Cosmetic.hat_lny_dog	一丝不狗
Cosmetic.hat_lny_horse	马到成功
Cosmetic.hat_lny_pig	猪圆玉润
Cosmetic.hat_lny_rat	鼠不胜数
Cosmetic.hat_lny_cat	吸彩虹喵？
Cosmetic.hat_lny_monkey	猴头猴脑
Cosmetic.hat_lny_rooster	大鸡大利
Cosmetic.hat_lny_goat	喜气羊羊
Cosmetic.hat_lny_dragon	白金龙王
Cosmetic.hat_lny_tiger	虎头大耳
Cosmetic.hat_lny_rabbit	萝卜大仙
Cosmetic.visor_lny_rat	谁动了奶酪
Cosmetic.visor_lny_snake	嘶嘶作响
Cosmetic.visor_lny_pig	一秒钟变猪鼻子
Cosmetic.visor_lny_tiger	去吧，猛虎
Cosmetic.visor_lny_dragon	龙须眼镜
Cosmetic.nameplate_lny_goldCrewmate	好运连连
Cosmetic.nameplate_lny_goldImpostor	逢凶化吉
AprilFoolsModeToggle	愚人节模式（造型物品受限）
ErrorAuthNonceFailure	有内鬼搞破坏！Among Us 服务器进行验证时发生了一个错误。请稍后重试。\n\n如果问题依旧存在，请<link="https://innersloth.zendesk.com/hc/en-us/requests/new">提交支持工单</link>。
Cosmetic.nameplate_crewmatesBlue	时髦船员：蓝色
Cosmetic.nameplate_crewmatesRed	时髦船员：红色
Cosmetic.nameplate_horseHeaven	马到成功
Cosmetic.nameplate_horsemateField	青青马场
Cosmetic.hat_fluffyHat	舒适小丑帽
Cosmetic.hat_topHatMinimate	迷你礼帽船员
Cosmetic.hat_triplePartyHat	三人派对
Cosmetic.visor_happyMouthNote	我很开心
Cosmetic.visor_henry	骄傲火柴人
Cosmetic.visor_thatFace	你、好
Cosmetic.hat_bb1_bucketHatBee	这叫时尚：蜜蜂
Cosmetic.hat_bb1_bucketHatBlack	这叫时尚：黑色
Cosmetic.hat_bb1_bucketHatCamo	这叫时尚：迷彩
Cosmetic.hat_bb1_bucketHatFlowers	这叫时尚：花朵
Cosmetic.hat_bb1_bucketHatWhite	这叫时尚：卡其色
Cosmetic.hat_bb1_bunnyBlack	兔耳朵：黑色
Cosmetic.hat_bb1_sunHatGreen	阳光明媚：薄荷色
Cosmetic.hat_bb1_sunHatYellow	阳光明媚：黄色
Cosmetic.hat_bb1_lilShroomRed	小小菌子：红色
Cosmetic.hat_bb1_lilShroomBlue	小小菌子：蓝色
Cosmetic.hat_bb1_lilShroomGlowing	小小菌子：光芒
Cosmetic.skin_bb1_rainbowTube	我不会游泳：彩虹
Cosmetic.skin_bb1_fungleDress	绽放
Cosmetic.nameplate_bb1_disco	疯狂星期五
Cosmetic.nameplate_bb1_hackerman	正在进入主机
Cosmetic.nameplate_bb1_ram	重要内存
Cosmetic.nameplate_bb1_rave	光芒四射
Cosmetic.nameplate_bb1_zen	禅境
ViewLabel	查看
ViewingLabel	正在查看游戏设置……
RoomCodeLabel	房间代码
RoomCodeCopied	已复制房间代码！
RoomSettingsLabel	房间设置
ModeLabel	预设
PrivacyLabel	隐私
CapacityLabel	最大人数
GameSettingsLabel	游戏设置
RoleSettingsLabel	角色设置
GamePresetsLabel	游戏预设
GamePresetsDescription	为游戏大厅应用推荐设置。
GamePresetsPopupTitle	警告！
GamePresetsPopupText	你对游戏设置所做的更改将还原为默认选项！
GamePresetsPopupContinue	仍然继续
GamePresetsPopupBack	返回
StandardRulesPresetDescription	玩法平衡的游戏预设，且没有设置角色。
RolesRulesPresetDescription	适用于已设置角色的大厅的推荐设置。
StandardRulesPresetDescriptionHideAndSeek	完美的捉迷藏预设，关闭了手电筒视野。
FlashlightRulesPresetDescription	船员拥有手电筒视野，且游戏平衡性经过了调整的预设。
GameSettingsDescription	为游戏大厅编辑个人设置。
RoleSettingsDescription	为游戏大厅编辑角色设置。
GameModeStandard	核心设置
GameModeStandardRoles	角色大全
GameModeFlashlight	手电筒
GameModeCustom	自定义
GameModeStandardSeek	一片漆黑
ImpostorsCategory	伪装者
RolesCategory	角色
MeetingsCategory	会议
PlayersCategory	船员
TasksCategory	任务
InfoLabel	信息
RoleQuotaLabel	角色数量
OverviewCategory	总览
LobbyChangeSettingNotification	{0}设为{1}。
LobbyChangeSettingNotificationRole	{0}设为{1}，几率：{2}。
CrewmateRolesHeader	船员角色
ImpostorRolesHeader	伪装者角色
LocalLobbyLabel	本地大厅
NumberRoleHeader	角色数量
ChanceRoleHeader	几率%
WaitingForPlayers	正在等待玩家
FinalHideCategory	终局躲藏
QCLobbyRoleNoisemakers	大嗓门？
QCLobbyRoleTrackers	侦察员？
QCLobbyRolePhantoms	幻象师？
QCSelfWasTracking	我正在追踪{0}
QCSelfGoingToNoisemaker	我要当大嗓门
QCSelfSawRoleInLocation	我看到{0}在{1}
NoisemakerRole	大嗓门
NoisemakerBlurb	被杀时发出警报
NoisemakerBlurbMed	被杀时通知所有船员你的遇害位置。
NoisemakerBlurbLong	大嗓门并非常规的船员角色。与其他角色不同，大嗓门没有可以主动使用的技能。不过，该角色在被伪装者杀害时，会自动发出警报，顿时让伪装者手足无措。接下来就看你的船员同伴们冲向犯罪现场，抓捕罪犯，为你报仇雪恨吧！
NoisemakerImpostorAlert	警报惊动伪装者
NoisemakerAlertDuration	警报持续时间
PhantomAbility	消失
PhantomAbilityUndo	出现
PhantomRole	幻象师
PhantomBlurb	隐形
PhantomBlurbMed	隐形可以自由潜行或是避免被杀。
PhantomBlurbLong	幻象师可以隐匿行踪，暗中跟踪一名船员或是神不知鬼不觉地离开犯罪现场。幻象师在隐形时无法杀人，但依然可以使用梯子和滑索。隐形或现形时都会产生一大团烟雾，因此务必确保周围区域没有任何船员在场！隐形也不会持续太长时间，所以要挑选合适的时机善加利用。
PhantomCooldown	消失冷却时间
PhantomDuration	消失持续时间
TrackerRole	侦察员
TrackerAbility	追踪
TrackerAbilityUndo	解除侦察
TrackerBlurb	使用你的地图追踪一名船员
TrackerBlurbMed	在一名船员身上放置一枚追踪器，并使用地图查看其动向。
TrackerBlurbLong	侦察员可以用其小地图查看一名船员的位置。不过在此之前，侦察员必须来到该船员身边并安放追踪装置。当靠近别人时，千万别表现得太过可疑了。追踪只能生效一小段时间，因此要小心选择你的目标。另外，盯着小地图时别太出神了，以防伪装者趁虚而入！
TrackerCooldown	追踪冷却时间
TrackerDuration	追踪持续时间
TrackerDelay	追踪延时
RolesHelp_Noisemaker_01	大嗓门并非常规的船员角色。与其他角色不同，大嗓门没有可以主动使用的技能。不过，该角色在被伪装者杀害时，会自动发出警报。
RolesHelp_Noisemaker_02	警报会顿时让伪装者手足无措。接下来就看你的船员同伴们冲向犯罪现场，抓捕罪犯，为你报仇雪恨吧！
RolesHelp_Tracker_01	侦察员可以用其小地图查看一名船员的位置。不过在此之前，侦察员必须来到该船员身边并安放追踪装置。当靠近别人时，千万别表现得太过可疑了。
RolesHelp_Tracker_02	追踪只能生效一小段时间，因此要小心选择你的目标。另外，盯着小地图时别太出神了，以防伪装者趁虚而入！
RolesHelp_Phantom_01	幻象师可以隐匿行踪，暗中跟踪一名船员或是神不知鬼不觉地离开犯罪现场。幻象师在隐形时无法杀人，但依然可以使用梯子和滑索。
RolesHelp_Phantom_02	隐形或现形时都会产生一大团烟雾，因此务必确保周围区域没有任何船员在场！隐形也不会持续太长时间，所以要挑选合适的时机善加利用。
HostYouLabel	（你）
HostNounLabel	房主：
RoleSettingsAll	全局
QCCoreSettings	使用“核心设置”预设？
QCRolesGalore	使用“角色大全”预设？
QCPitchDark	使用“一片漆黑”预设？
QCFlashlight	使用“手电筒”预设？
QCPleaseWait	请等待开始
QCWaitMinute	马上开始，请稍等
QCLobbyClosing	大厅即将关闭
QCChangeCosmetics	我要更改造型物品
QCWaitingPlayers	正在等待更多玩家……
QCLetsWaitPlayers	要不要等待更多玩家？
Cosmetic.hat_nott	Nott的兜帽
Cosmetic.hat_chetney	Chetney的头带
Cosmetic.hat_jester	Jester的魔角
Cosmetic.hat_laudna	Laudna的魔发
Cosmetic.hat_molly	Mollymauk的魔角
Cosmetic.hat_artagan	Artagan的魔发
Cosmetic.hat_fearne	Fearne的魔发
Cosmetic.hat_vax	Vax的魔发
Cosmetic.hat_fcg	FCG的脑袋
Cosmetic.hat_sprinkle	Sprinkle安心帽
Cosmetic.hat_orthax	Orthax显灵
Cosmetic.hat_scanlan	Scanlan之手
Cosmetic.nameplate_eyes	Lucien之九眼
Cosmetic.nameplate_cupcake	Deliciousness之尘
Cosmetic.nameplate_moons	Exandria高升之月
Cosmetic.nameplate_tea	Caduceus品茗之时
Cosmetic.pet_Pate	P?té
Cosmetic.pet_Mister	Mister
Cosmetic.skin_Nott	Nott的斗篷
Cosmetic.skin_Chetney	Chetney的侦察装
Cosmetic.skin_Jester	Jester的连衣裙
Cosmetic.skin_Laudna	Laudna的连衣裙
Cosmetic.skin_Molly	Mollymauk的罩袍
Cosmetic.skin_artagan	Artagan的斗篷
Cosmetic.skin_Fearne	Fearne的斗篷
Cosmetic.skin_Vax	Vax的护甲
Cosmetic.visor_nott	Nott的面具
Cosmetic.visor_chetney	Chetney的浓眉
Cosmetic.visor_artagan	Artagan的剑眉
GuardianNewPermissionUpdate	自游戏的 {0} 版本起，根据新的儿童安全法律的要求，所有儿童账号需要家长或监护人授权才能完全访问《Among Us》。您的游戏数据和物品未受影响，但您的账号必须先经过审核才能完全访问。\n\n在您的父母或监护人授权前，您可以继续使用临时受限账号游玩。如果您的账号已附带父母或监护人的电子邮件，则将显示在下方。
Cosmetic.skin_Edgeworth	御剑怜侍的服装
Cosmetic.hat_Edgeworth	御剑怜侍的发型
Cosmetic.hat_paws_panda	诡骗熊猫
Cosmetic.hat_paws_spaceDog	狗老大
Cosmetic.hat_paws_fish	愿者上钩
Cosmetic.hat_paws_raccoon	偷偷摸摸
Cosmetic.hat_paws_turtle	龟壳压顶
Cosmetic.hat_paws_foxGrey	狐步舞：灰色
Cosmetic.hat_paws_antlers	鹿角喧闹
Cosmetic.hat_paws_opossum	沼泽猫
Cosmetic.nameplate_paws_fur	萌馨提示
Cosmetic.nameplate_paws_jaguar	我被发现了
Cosmetic.nameplate_paws_feathers	鸟羽扎堆
Cosmetic.nameplate_paws_scales	爬墙虎
Cosmetic.skin_paws_opossum	垃圾深潜者
Cosmetic.skin_paws_parrot	飞行服
Cosmetic.skin_paws_raccoon	小淘气
Cosmetic.skin_paws_foxGrey	狐一例外：灰色
Cosmetic.visor_paws_sacabambaspis	合不拢嘴
Cosmetic.visor_paws_parrotBeak	大显神喙
Cosmetic.visor_paws_bone	骨头盛宴
Cosmetic.visor_paws_carrot	视力明晰
Cosmetic.visor_paws_raccoon	垃圾土匪
Cosmetic.hat_claws_spaceDog	哔了狗了
Cosmetic.hat_claws_frog	呱呱叫
Cosmetic.hat_claws_moose	欢脱鹿
Cosmetic.hat_claws_dragonRed	巨龙出击：红色
Cosmetic.hat_claws_bullHorns	牛哄哄
Cosmetic.hat_claws_foxOrange	狐步舞：橙色
Cosmetic.hat_claws_squid	鱿鱼得利
Cosmetic.hat_claws_kuduHorns	羚羊悄咪咪
Cosmetic.hat_claws_buffaloHorns	水牛角
Cosmetic.hat_claws_hippo	嬉皮河马
Cosmetic.nameplate_claws_spaceCat	太空猫队
Cosmetic.nameplate_claws_spaceDog	太空狗队
Cosmetic.nameplate_claws_tigerPrint	你超赞的哟
Cosmetic.nameplate_claws_lilypad	睡莲
Cosmetic.pet_claws_spaceCat	太空猫
Cosmetic.skin_claws_stripes	完美对称
Cosmetic.skin_claws_squid	触手服
Cosmetic.skin_claws_dragonRed	巨龙陨落：红色
Cosmetic.skin_claws_frogSuit	蹦蹦跳跳
Cosmetic.skin_claws_hoofed	蹄子噔噔
Cosmetic.skin_claws_foxOrange	狐一例外：橙色
Cosmetic.visor_claws_knife	秀秀能耐
Cosmetic.visor_claws_smallMuzzle	只是叫得凶
Cosmetic.visor_claws_whiskers	喵喵叫唤
Cosmetic.visor_claws_bullRing	酷似门环
Cosmetic.hat_NewYear2025	2025 新年
